,biExclusiveLevel,brand_name,category,imageAltText,isAppExclusive,isBI,isBest,isFirstAccess,isLimitedEdition,isLimitedTimeOffer,isNatural,isNew,isOnlineOnly,isOrganic,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice
1886,none,Anastasia Beverly Hills,/shop/eyebrow-makeup-pencils,Anastasia Beverly Hills - Brow Primer,False,False,False,False,False,False,False,False,False,False,False,$21.00,,975334,Standard,
1887,none,Kat Von D,/shop/eyebrow-makeup-pencils,Kat Von D - #70 Pomade Brow Brush,False,False,False,False,False,False,False,False,False,False,True,$18.00,,2027019,Standard,
1888,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - High Brow Highlight & Lift Pencil,False,False,False,False,False,False,False,False,False,False,False,$22.00,,1820927,Standard,
1889,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - Eyebrow Editor,False,False,False,False,False,False,False,False,False,False,True,$19.00,,1827989,Standard,
1890,none,Hourglass,/shop/eyebrow-makeup-pencils,Hourglass - Arch Brow Shaping Gel,False,False,False,False,False,False,False,False,False,False,False,$28.00,,2029775,Standard,
1891,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - Beau Brow,False,False,False,False,False,False,False,False,False,False,True,$12.00,,2002715,Standard,
1892,none,Josie Maran,/shop/eyebrow-makeup-pencils,Josie Maran - The Good Brow,False,False,False,False,False,False,False,False,False,False,True,$24.00,,2048809,Standard,
1893,none,Givenchy,/shop/eyebrow-makeup-pencils,Givenchy - Eyebrow Pencil,False,False,False,False,False,False,False,False,False,False,False,$27.00,,1861970,Standard,
1894,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - Brow Contour Pro,False,False,False,False,False,False,False,False,False,False,False,$34.00,,2086924,Standard,
1895,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - 3D BROWtones Instant Color Highlights,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1822360,Standard,
1896,none,Urban Decay,/shop/eyebrow-makeup-pencils,Urban Decay - Brow Endowed Volumizer,False,False,False,False,False,False,False,False,False,False,False,$28.00,,2182384,Standard,
1897,none,Urban Decay,/shop/eyebrow-makeup-pencils,Urban Decay - Double Down Brow,False,False,False,False,False,False,False,False,False,False,False,$29.00,,2182244,Standard,
1898,none,TWEEZERMAN,/shop/eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Point Tweezer,False,False,False,False,False,False,False,False,False,False,True,$24.00,,1457639,Standard,
1899,none,MAKE UP FOR EVER,/shop/eyebrow-makeup-pencils,MAKE UP FOR EVER - Pro Sculpting Brow,False,False,False,False,False,False,False,False,False,False,True,$27.00,$13.50,1779834,Standard,
1900,none,Viseart,/shop/eyebrow-makeup-pencils,Viseart - Eyeshadow & Eyebrow Palette,False,False,False,False,False,False,False,False,True,False,True,$80.00,,1784404,Standard,
1901,none,Urban Decay,/shop/eyebrow-makeup-pencils,Urban Decay - Brow Guide Stencil Set,False,False,False,False,False,False,False,False,True,False,False,$12.00,,2182475,Standard,
1902,none,Anastasia Beverly Hills,/shop/eyebrow-makeup-pencils,Anastasia Beverly Hills - Classic Stencils,False,False,False,False,False,False,False,False,False,False,False,$20.00,,765800,Standard,
1903,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - High Brow Glow Luminous Highlight & Lift Pencil,False,False,False,False,False,False,False,False,False,False,False,$22.00,,1820935,Standard,
1904,none,Givenchy,/shop/eyebrow-makeup-pencils,Givenchy - Mister Brow Groom Universal Brow Setter,False,False,False,False,False,False,False,False,False,False,False,$30.00,,1861988,Standard,
1905,none,Urban Decay,/shop/eyebrow-makeup-pencils,Urban Decay - Brow Finish Gel,False,False,False,False,False,False,False,False,False,False,False,$21.00,,2182442,Standard,
1906,none,Givenchy,/shop/eyebrow-makeup-pencils,Givenchy - Mister Brow Filler Tinted Waterproof Brow Filler,False,False,False,False,False,False,False,False,False,False,False,$27.00,,1861939,Standard,
1907,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - Brow Highlighting Gel,False,False,False,False,False,False,False,False,False,False,True,$4.00 - $12.00,,1895036,Standard,
1908,none,MAKE UP FOR EVER,/shop/eyebrow-makeup-pencils,MAKE UP FOR EVER - Brow Pencil,False,False,False,False,False,False,False,False,False,False,True,$20.00,$10.00,1911171,Standard,
1909,none,Wander Beauty,/shop/eyebrow-makeup-pencils,Wander Beauty - Frame Your Face Micro Brow Pencil,False,False,False,False,False,False,False,False,True,False,False,$21.00,,1814003,Standard,
1910,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,"Benefit Cosmetics - Boss Brows, Baby! Brow Duo Set",False,False,False,False,True,False,False,False,False,False,False,$34.00,,2201135,Standard,$58.00
1911,none,MAKE UP FOR EVER,/shop/eyebrow-makeup-pencils,MAKE UP FOR EVER - Brow Gel,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1911247,Standard,
1912,none,Anastasia Beverly Hills,/shop/eyebrow-makeup-pencils,Anastasia Beverly Hills - Scissors,False,False,False,False,False,False,False,False,False,False,False,$22.50,,765818,Standard,
1913,none,Bobbi Brown,/shop/eyebrow-makeup-pencils,Bobbi Brown - Brow Kit,False,False,False,False,False,False,False,False,False,False,False,$50.00,,1639970,Standard,
1914,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - Grooming Tweezer & Brush,False,False,False,False,False,False,False,False,False,False,False,$20.00,,1820851,Standard,
1915,none,IT Cosmetics,/shop/eyebrow-makeup-pencils,IT Cosmetics - Brow PowerFULL,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2199495,Standard,
1916,none,Lancôme,/shop/eyebrow-makeup-pencils,Lancôme - Brow Define Pencil,False,False,False,False,False,False,False,False,True,False,False,$25.00,,2109114,Standard,
1917,none,Kaja,/shop/eyebrow-makeup-pencils,Kaja - Brow Blowout Fiber Gel Brow Definer,False,False,False,False,False,False,False,False,False,False,True,$16.00,,2139533,Standard,
1918,none,Dior,/shop/eyebrow-makeup-pencils,Dior - BACKSTAGE Brow Palette,False,False,False,False,False,False,False,False,False,False,True,$35.00,,2087823,Standard,
1919,none,Anastasia Beverly Hills,/shop/eyebrow-makeup-pencils,Anastasia Beverly Hills - Highlighting Duo Pencil,False,False,False,False,False,False,False,False,False,False,False,$23.00,,1118819,Standard,
1920,none,Urban Decay,/shop/eyebrow-makeup-pencils,Urban Decay - Brow Guide Stencils Set,False,False,False,False,False,False,False,False,False,False,False,$12.00,,2182467,Standard,
1921,none,surratt beauty,/shop/eyebrow-makeup-pencils,surratt beauty - Expressioniste Brow Pencil Refill Cartridge,False,False,False,False,False,False,False,False,False,False,False,$15.00,,1672278,Standard,
1922,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - Bigger & Bolder Brows Kit,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1953835,Standard,$62.00
1923,none,LASHFOOD,/shop/eyebrow-makeup-pencils,LASHFOOD - Flirty Little Stowaways,False,False,False,False,True,False,False,False,True,False,False,$75.00,,2213205,Standard,$134.00
1924,none,IT Cosmetics,/shop/eyebrow-makeup-pencils,IT Cosmetics - Brow Power Powder,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2199503,Standard,
1925,none,TOM FORD,/shop/eyebrow-makeup-pencils,TOM FORD - Brow Gel Comb,False,False,False,False,False,False,False,False,True,False,False,$54.00,,1866805,Standard,
1926,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - PRO Cream Brow Brush #68,False,False,False,False,True,False,False,False,False,False,True,$18.00,,1994458,Standard,
1927,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,"Benefit Cosmetics - City Lights, Party Nights Set",False,False,False,False,True,False,False,False,False,False,True,$32.00,,1996412,Standard,$65.00
1928,none,tarte,/shop/eyebrow-makeup-pencils,tarte - Tarteist™ Brow Gel,False,False,False,False,False,False,False,False,False,False,False,$19.00,,1961077,Standard,
1929,none,MAKE UP FOR EVER,/shop/eyebrow-makeup-pencils,MAKE UP FOR EVER - Aqua Brow Kit,False,False,False,False,False,False,False,False,False,False,True,$38.00,,1441211,Standard,
1930,none,Pretty Vulgar,/shop/eyebrow-makeup-pencils,Pretty Vulgar - Defined Brilliance Eyebrow Pencil,False,False,False,False,False,False,False,False,False,False,True,$22.00,,1949965,Standard,
1931,none,TWEEZERMAN,/shop/eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Pointed Slant Tweezer,False,False,False,False,False,False,False,False,False,False,True,$25.00,,1457647,Standard,
1932,none,Shiseido,/shop/eyebrow-makeup-pencils,Shiseido - Brow Ink Trio,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2136323,Standard,
1933,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - Soft & Natural Brow Kit,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1849686,Standard,$62.00
1934,none,IT Cosmetics,/shop/eyebrow-makeup-pencils,IT Cosmetics - Brow Power Pomade,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2058725,Standard,
1935,none,Bobbi Brown,/shop/eyebrow-makeup-pencils,Bobbi Brown - Long-Wear Brow Gel,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1809862,Standard,
1936,none,Pretty Vulgar,/shop/eyebrow-makeup-pencils,Pretty Vulgar - High Standards Eyebrow Brush,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1949908,Standard,
1937,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - Shear Genius Eyebrow Trimmer,False,False,False,False,False,False,False,False,False,False,True,$20.00,$11.00,1649953,Standard,
1938,none,Too Faced,/shop/eyebrow-makeup-pencils,Too Faced - Brow Quickie,False,False,False,False,False,False,False,False,False,False,False,$22.00,,1852987,Standard,
1939,none,Giorgio Armani Beauty,/shop/eyebrow-makeup-pencils,Giorgio Armani Beauty - High-Precision Brow Pencil,False,False,False,False,False,False,False,False,False,False,True,$30.00,,1805282,Standard,
1940,none,Givenchy,/shop/eyebrow-makeup-pencils,Givenchy - Eyebrow Couture Definer,False,False,False,False,False,False,False,False,False,False,False,$27.00,,1861996,Standard,
1941,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - Brow Gel,False,False,False,False,False,False,False,False,False,False,True,$12.00,,1895010,Standard,
1942,none,Christian Louboutin,/shop/eyebrow-makeup-pencils,Christian Louboutin - Brow Definer,False,False,False,False,False,False,False,False,True,False,False,$40.00,,1936772,Standard,
1943,none,Natasha Denona,/shop/eyebrow-makeup-pencils,Natasha Denona - Eyebrow Shadow Mono,False,False,False,False,False,False,False,False,False,False,False,$22.00,,1909662,Standard,
1944,none,ILIA,/shop/eyebrow-makeup-pencils,ILIA - Essential Brow Natural Volumizing Brow Gel,False,False,False,False,False,False,False,False,True,False,False,$26.00,,2166502,Standard,
1945,none,NUDESTIX,/shop/eyebrow-makeup-pencils,NUDESTIX - Brow Wax,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1721349,Standard,
1946,none,surratt beauty,/shop/eyebrow-makeup-pencils,surratt beauty - Expressioniste Brow Pencil  Rechargable Holder,False,False,False,False,False,False,False,False,False,False,False,$25.00,,1672781,Standard,
1947,none,SEPHORA COLLECTION,/shop/eyebrow-makeup-pencils,SEPHORA COLLECTION - PRO Pointed Brow #35,False,False,False,False,False,False,False,False,False,False,True,$18.00,,1648252,Standard,
1948,none,Marc Jacobs Beauty,/shop/eyebrow-makeup-pencils,Marc Jacobs Beauty - Brow Tamer Grooming Gel,False,False,False,False,False,False,False,False,False,False,True,$24.00,,1505593,Standard,
1949,none,Benefit Cosmetics,/shop/eyebrow-makeup-pencils,Benefit Cosmetics - Defined & Refined Brow Kit,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1849439,Standard,$59.00
1950,none,Pretty Vulgar,/shop/eyebrow-makeup-pencils,Pretty Vulgar - Rising Arc Eyebrow Gel,False,False,False,False,False,False,False,False,False,False,True,$24.00,,1949924,Standard,
1951,none,Smashbox,/shop/eyebrow-makeup-pencils,Smashbox - #SHAPEMATTERS PALETTE,False,False,False,False,False,False,False,False,False,False,True,$55.00,,1721059,Standard,$276.00
1952,none,NARS,/shop/eyeshadow,NARS - NARSissist Wanted Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,False,$25.00 - $59.00,,2015980,Standard,$199.00
1953,none,HUDA BEAUTY,/shop/eyeshadow,HUDA BEAUTY - The New Nude Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$65.00,,2137289,Standard,
1954,none,Charlotte Tilbury,/shop/eyeshadow,Charlotte Tilbury - Luxury Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$53.00,,2218790,Standard,
1955,none,HUDA BEAUTY,/shop/eyeshadow,HUDA BEAUTY - Obsessions Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$27.00,,2137230,Standard,
1956,none,TOM FORD,/shop/eyeshadow,TOM FORD - Eye Color Quad,False,False,False,False,False,False,False,False,False,False,False,$88.00,,2230274,Standard,
1957,none,FENTY BEAUTY by Rihanna,/shop/eyeshadow,FENTY BEAUTY by Rihanna - Killawatt Freestyle Highlighter,False,False,False,False,False,False,False,False,False,False,True,$36.00,,2211076,Standard,
1958,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Sunrise Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$65.00,,2222883,Standard,
1959,none,Laura Mercier,/shop/eyeshadow,Laura Mercier - Caviar Stick Eye Shadow,False,False,False,False,False,False,False,False,False,False,True,$29.00,,2181865,Standard,
1960,none,HUDA BEAUTY,/shop/eyeshadow,HUDA BEAUTY - Neon Obsessions Palette,False,False,False,False,False,False,False,False,False,False,True,$29.00,,2221869,Standard,
1961,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Coral Eyeshadow Palette,False,False,False,False,False,False,False,True,False,False,False,$48.00,,2243335,Standard,
1962,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked2 Palette,False,False,False,False,False,False,False,False,False,False,False,$29.00 - $54.00,,1637719,Standard,
1963,none,NARS,/shop/eyeshadow,NARS - Wanted Eyeshadow Palette Mini,False,False,False,False,True,False,False,True,False,False,True,$25.00,,2191963,Standard,
1964,none,Anastasia Beverly Hills,/shop/eyeshadow,Anastasia Beverly Hills - Soft Glam Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$42.00,,2036481,Standard,
1965,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Eye Love Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$14.00,,2157683,Standard,
1966,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked3 Palette,False,False,False,False,False,False,False,False,False,False,False,$54.00,,1573336,Standard,
1967,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Colorful Eyeshadow,False,False,False,False,False,False,False,False,False,False,True,$5.00 - $8.00,,1943521,Standard,
1968,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked2 Basics Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$29.00,,1637719,Standard,
1969,none,Urban Decay,/shop/eyeshadow,Urban Decay - Eyeshadow,False,False,False,False,False,False,False,False,False,False,False,$20.00,,1402999,Standard,
1970,none,Charlotte Tilbury,/shop/eyeshadow,Charlotte Tilbury - Eyes To Mesmerize Cream Eyeshadow,False,False,False,False,False,False,False,False,True,False,False,$32.00,,2201473,Standard,
1971,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Mixology Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$34.00,$15.00 - $19.00,1839554,Standard,
1972,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Biba All Neutral Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$129.00,,2192821,Standard,
1973,none,stila,/shop/eyeshadow,stila - Glitter & Glow Liquid Eye Shadow,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2171510,Standard,
1974,none,Melt Cosmetics,/shop/eyeshadow,Melt Cosmetics - Smoke Sessions Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$48.00,,2229656,Standard,
1975,none,PAT McGRATH LABS,/shop/eyeshadow,PAT McGRATH LABS - Mothership V Eyeshadow Palette - Bronze Seduction,False,False,False,False,False,False,False,False,False,False,True,$125.00,,2111938,Standard,
1976,none,Urban Decay,/shop/eyeshadow,Urban Decay - Moondust Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,$24.50,1844042,Standard,
1977,none,MAKE UP FOR EVER,/shop/eyeshadow,MAKE UP FOR EVER - Artist Color Eye Shadow,False,False,False,False,False,False,False,False,False,False,True,$17.00,,2033454,Standard,
1978,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Mini Nude Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$25.00,,2041911,Standard,
1979,none,tarte,/shop/eyeshadow,tarte - Tartelette™ In Bloom Clay Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1775006,Standard,
1980,none,HUDA BEAUTY,/shop/eyeshadow,HUDA BEAUTY - Desert Dusk Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$65.00,,1992445,Standard,
1981,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Colorful Shadow & Liner,False,False,False,False,False,False,False,False,False,False,True,$14.00,,1642081,Standard,
1982,none,Marc Jacobs Beauty,/shop/eyeshadow,Marc Jacobs Beauty - Eye-Conic Multi-Finish Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.50,,1935659,Standard,
1983,none,Bobbi Brown,/shop/eyeshadow,Bobbi Brown - Long-Wear Cream Shadow Stick,False,False,False,False,False,False,False,False,True,False,False,$30.00,,1484989,Standard,
1984,none,KOSAS,/shop/eyeshadow,KOSAS - 10-Second Liquid Eyeshadow,False,False,False,False,False,False,False,True,False,False,False,$28.00,,2266153,Standard,
1985,none,Kaja,/shop/eyeshadow,Kaja - Beauty Bento Bouncy Shimmer Eyeshadow Trio,False,False,False,False,False,False,False,False,False,False,True,$21.00,,2207355,Standard,
1986,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked Heat Palette,False,False,False,False,False,False,False,False,False,False,False,$29.00 - $54.00,,1960947,Standard,
1987,none,Anastasia Beverly Hills,/shop/eyeshadow,Anastasia Beverly Hills - Eye Shadow Singles,False,False,False,False,False,False,False,False,False,False,False,$12.00,,1941970,Standard,
1988,none,Too Faced,/shop/eyeshadow,Too Faced - Natural Eyes Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2064483,Standard,
1989,none,Dior,/shop/eyeshadow,Dior - BACKSTAGE Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$49.00,,2191435,Standard,
1990,none,HUDA BEAUTY,/shop/eyeshadow,HUDA BEAUTY - Rose Gold REMASTERED Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$65.00,,2077881,Standard,
1991,none,Smashbox,/shop/eyeshadow,Smashbox - Cover Shot: Eye Palettes,False,False,False,False,False,False,False,True,False,False,True,$29.00,,2252096,Standard,
1992,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Gold Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$129.00,,2139285,Standard,
1993,none,Kat Von D,/shop/eyeshadow,Kat Von D - Alchemist Holographic Palette,False,False,False,False,False,False,False,False,False,False,True,$14.00 - $16.00,,1890615,Standard,
1994,none,HUDA BEAUTY,/shop/eyeshadow,HUDA BEAUTY - Matte & Metal Melted Double Ended Eyeshadows,False,False,False,False,False,False,False,False,False,False,True,$25.00,,2193084,Standard,
1995,none,ROEN BEAUTY,/shop/eyeshadow,ROEN BEAUTY - 75° Warm Eye Shadow Palette,False,False,False,False,False,False,False,True,True,False,False,$42.00,,2282028,Standard,
1996,none,NARS,/shop/eyeshadow,NARS - Ignited Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$59.00,,2148849,Standard,
1997,none,Anastasia Beverly Hills,/shop/eyeshadow,Anastasia Beverly Hills - Modern Renaissance Eye Shadow Palette,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1820406,Standard,
1998,none,Hourglass,/shop/eyeshadow,Hourglass - Scattered Light Glitter Eye Shadow,False,False,False,False,False,False,False,True,False,False,False,$29.00,,2251627,Standard,
1999,none,Supergoop!,/shop/eyeshadow,Supergoop! - Shimmershade Illuminating Cream Eyeshadow SPF 30,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2210524,Standard,
2000,none,Kat Von D,/shop/eyeshadow,Kat Von D - Current Crush: Creamfoil Long-Wear Eyeshadow,False,False,False,False,True,False,False,True,False,False,True,$21.00,,2237816,Standard,
2001,none,Laura Mercier,/shop/eyeshadow,Laura Mercier - Eye Basics,False,False,False,False,False,False,False,False,False,False,False,$28.00,,1098821,Standard,
2002,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Mini Sunset Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$25.00,,2041929,Standard,
2003,none,NARS,/shop/eyeshadow,NARS - Voyageur Eyeshadow Palette Mini,False,False,False,False,False,False,False,False,False,False,True,$32.00,,2191880,Standard,
2004,none,stila,/shop/eyeshadow,stila - Shimmer & Glow Liquid Eye Shadow,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2027209,Standard,
2005,none,Charlotte Tilbury,/shop/eyeshadow,Charlotte Tilbury - Colour Chameleon Eye Shadow Pencil,False,False,False,False,False,False,False,False,False,False,False,$27.00,,2102465,Standard,
2006,none,Anastasia Beverly Hills,/shop/eyeshadow,Anastasia Beverly Hills - Sugar Glow Kit,False,False,False,False,False,False,False,False,False,False,False,$40.00,,1993948,Standard,
2007,none,NUDESTIX,/shop/eyeshadow,NUDESTIX - Magnetic Eye Color,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1648633,Standard,
2008,none,tarte,/shop/eyeshadow,tarte - Tartelette™ Amazonian Clay Matte Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1659424,Standard,
2009,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked Reloaded Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$44.00,,2171742,Standard,
2010,none,tarte,/shop/eyeshadow,tarte - Tartelette™ Toasted Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1994755,Standard,
2011,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked Cherry Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,2131654,Standard,
2012,none,Violet Voss,/shop/eyeshadow,Violet Voss - Fun Sized Mini Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$18.00,,2150589,Standard,
2013,none,Urban Decay,/shop/eyeshadow,Urban Decay - Moondust Eyeshadow,False,False,False,False,False,False,False,True,False,False,True,$22.00,,2200681,Standard,
2014,none,TOM FORD,/shop/eyeshadow,TOM FORD - Emotionproof Eye Color,False,False,False,False,False,False,False,False,True,False,False,$46.00,,2225431,Standard,
2015,none,tarte,/shop/eyeshadow,tarte - Sizzle Eyeshadow Palette - Sea Collection,False,False,False,False,True,False,False,False,False,False,True,$36.00,,2096725,Standard,
2016,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Eyeshadow Palette 5,False,False,False,False,False,False,False,False,False,False,False,$48.00,,2118982,Standard,
2017,none,Bite Beauty,/shop/eyeshadow,Bite Beauty - Multistick,False,False,False,False,False,False,False,False,False,False,True,$24.00,,1855402,Standard,
2018,none,Viseart,/shop/eyeshadow,Viseart - Warm EDIT Eyeshadow Palette,False,False,False,False,False,False,False,True,False,False,False,$39.00,,2267078,Standard,
2019,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Mini Star Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$25.00,,2144533,Standard,
2020,none,Giorgio Armani Beauty,/shop/eyeshadow,Giorgio Armani Beauty - Eye Tint Liquid Eyeshadow,False,False,False,False,False,False,False,False,True,False,False,$28.00,,2229870,Standard,
2021,none,Too Faced,/shop/eyeshadow,Too Faced - Just Peachy Velvet Matte Eyeshadow Palette – Peaches and Cream Collection,False,False,False,False,False,False,False,False,False,False,True,$45.00,,1961408,Standard,
2022,none,tarte,/shop/eyeshadow,tarte - Tartelette™ Tease,False,False,False,False,False,False,False,False,False,False,False,$19.00,,1776798,Standard,
2023,none,FENTY BEAUTY by Rihanna,/shop/eyeshadow,"FENTY BEAUTY by Rihanna - Frost Bunny, Frost Hunny, Frost Money Frosted Metal Lipstick 3-pc Set",False,False,False,False,True,False,False,False,False,False,True,$39.00,$27.00,2144632,Standard,
2024,none,Melt Cosmetics,/shop/eyeshadow,Melt Cosmetics - Gemini Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$58.00,,2229631,Standard,
2025,none,bareMinerals,/shop/eyeshadow,bareMinerals - Gen Nude Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$29.00,,2076313,Standard,
2026,none,Anastasia Beverly Hills,/shop/eyeshadow,Anastasia Beverly Hills - Norvina Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$42.00,,2093557,Standard,
2027,none,ROEN BEAUTY,/shop/eyeshadow,ROEN BEAUTY - Disco Eye Universal,False,False,False,False,False,False,False,True,True,False,False,$29.00,,2282044,Standard,
2028,none,stila,/shop/eyeshadow,stila - Suede Shade™ Liquid Eyeshadow,False,False,False,False,False,False,False,True,False,False,False,$24.00,,2261055,Standard,
2029,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Easy Smoky Eye,False,False,False,False,False,False,False,False,False,False,True,$14.00,$4.00,1837327,Standard,
2030,none,NUDESTIX,/shop/eyeshadow,NUDESTIX - Nude Metallics For Eyes,False,False,False,False,True,False,False,False,False,False,True,$25.00,,2041788,Standard,$78.00
2031,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Sephora PRO Warm Palette,False,False,False,False,True,False,False,False,False,False,True,$68.00,,1923101,Standard,
2032,none,ILIA,/shop/eyeshadow,ILIA - The Necessary Eyeshadow Palette,False,False,False,False,False,False,False,True,False,False,False,$38.00,,2274249,Standard,
2033,none,Marc Jacobs Beauty,/shop/eyeshadow,Marc Jacobs Beauty - Eye-Conic Multi-Finish Eyeshadow Palette – Coconut Fantasy Collection,False,False,False,False,False,False,False,False,False,False,False,$49.50,,2070076,Standard,
2034,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Star Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$169.00,,1877141,Standard,
2035,none,Melt Cosmetics,/shop/eyeshadow,Melt Cosmetics - Impulsive Pressed Pigment Palette,False,False,False,False,False,False,False,False,False,False,True,$65.00,,2229664,Standard,
2036,none,ROEN BEAUTY,/shop/eyeshadow,ROEN BEAUTY - 52° Cool Eye Shadow Palette,False,False,False,False,False,False,False,True,True,False,False,$42.00,,2282036,Standard,
2037,none,PAT McGRATH LABS,/shop/eyeshadow,PAT McGRATH LABS - EYEdols™ Eye Shadow,False,False,False,False,True,False,False,False,False,False,True,$25.00,,2220812,Standard,
2038,none,Kat Von D,/shop/eyeshadow,Kat Von D - Shade + Light Eye Contour Palette,False,False,False,False,False,False,False,False,False,False,True,$48.00,,1848530,Standard,
