,key_word,key_word_count,product_id
7284,very black,(16),1177567
7285,easy to remove,(12),1177567
7286,water resistant,(12),1177567
7287,smudge-proof,(11),1177567
7288,easy to control,(10),1177567
7289,smooth application,(10),1177567
7290,long wearing,"(1,454)",1501311
7291,waterproof,(906),1501311
7292,smudgable,(696),1501311
7293,pigmented,(53),1501311
7294,smooth,(36),1501311
7295,creamy,(28),1501311
7296,easy to apply,(24),1501311
7297,highly pigmented,(15),1501311
7298,amazing,(8),1501311
7299,easy to use,(8),1501311
7300,smooth application,(7),1501311
7301,easy application,(6),1501311
7302,intense color,(6),1501311
7303,glides on,(5),1501311
7304,smudge proof,(5),1501311
7305,soft,(5),1501311
7306,awful,(4),1501311
7307,bold,(4),1501311
7308,comes off easily,(4),1501311
7309,expensive,(4),1501311
7310,hard to apply,(4),1501311
7311,stays put,(4),1501311
7312,dry,(3),1501311
7313,effortless,(3),1501311
7314,gorgeous,(3),1501311
7315,great color,(3),1501311
7316,hard,(3),1501311
7317,not long wearing,(3),1501311
7318,overpriced,(3),1501311
7319,perfect,(3),1501311
7320,long wearing,"(5,191)",1221084
7321,waterproof,"(3,894)",1221084
7322,smudgable,(671),1221084
7323,easy to use,(237),1221084
7324,easy to apply,(185),1221084
7325,precise,(141),1221084
7326,pigmented,(82),1221084
7327,easy application,(53),1221084
7328,amazing,(45),1221084
7329,smooth,(33),1221084
7330,smudge proof,(24),1221084
7331,long lasting,(23),1221084
7332,perfect,(23),1221084
7333,smudgeproof,(23),1221084
7334,easy,(20),1221084
7335,bold,(18),1221084
7336,dark,(16),1221084
7337,highly pigmented,(16),1221084
7338,matte,(16),1221084
7339,rich color,(16),1221084
7340,awesome,(15),1221084
7341,not waterproof,(15),1221084
7342,easy to remove,(14),1221084
7343,smudge-proof,(13),1221084
7344,opaque,(12),1221084
7345,watery,(11),1221084
7346,fabulous,(10),1221084
7347,sticky,(10),1221084
7348,doesn't smudge,(9),1221084
7349,great color,(9),1221084
7350,long wearing,"(10,092)",1971522
7351,smudgable,"(6,692)",1971522
7352,waterproof,"(5,530)",1971522
7353,creamy,(369),1971522
7354,smooth,(346),1971522
7355,easy to apply,(183),1971522
7356,pigmented,(157),1971522
7357,vibrant,(88),1971522
7358,amazing,(73),1971522
7359,highly pigmented,(71),1971522
7360,great colors,(70),1971522
7361,soft,(62),1971522
7362,easy to use,(58),1971522
7363,smooth application,(45),1971522
7364,perfect,(44),1971522
7365,awesome,(35),1971522
7366,glides on,(35),1971522
7367,long lasting,(35),1971522
7368,colorful,(32),1971522
7369,bold,(31),1971522
7370,bright,(30),1971522
7371,easy application,(30),1971522
7372,great color,(30),1971522
7373,rich color,(25),1971522
7374,blendable,(24),1971522
7375,not long wearing,(24),1971522
7376,beautiful,(21),1971522
7377,fabulous,(19),1971522
7378,glides on easily,(19),1971522
7379,pretty,(19),1971522
7380,long wearing,"(3,426)",1118033
7381,waterproof,"(2,703)",1118033
7382,smudgable,"(2,315)",1118033
7383,smooth,(50),1118033
7384,easy to apply,(39),1118033
7385,easy to use,(30),1118033
7386,creamy,(25),1118033
7387,awesome,(18),1118033
7388,amazing,(16),1118033
7389,easy application,(14),1118033
7390,pigmented,(12),1118033
7391,beautiful,(11),1118033
7392,great value,(11),1118033
7393,long lasting,(11),1118033
7394,smooth application,(11),1118033
7395,glittery,(10),1118033
7396,not waterproof,(10),1118033
7397,perfect,(9),1118033
7398,vibrant,(9),1118033
7399,fabulous,(8),1118033
7400,soft,(8),1118033
7401,affordable,(7),1118033
7402,amazing!,(6),1118033
7403,beautiful color,(6),1118033
7404,blendable,(6),1118033
7405,fantastic,(6),1118033
7406,good value,(6),1118033
7407,great,(6),1118033
7408,great colors,(6),1118033
7409,long-lasting,(6),1118033
7410,long wearing,(118),2098655
7411,waterproof,(68),2098655
7412,smudgable,(40),2098655
7413,easy to use,(2),2098655
7414,precise,(2),2098655
7415,convenient,(1),2098655
7416,creamy,(1),2098655
7417,didn't irritate,(1),2098655
7418,easily applied,(1),2098655
7419,easy to apply,(1),2098655
7420,easy to manage,(1),2098655
7421,fakeproof,(1),2098655
7422,fine,(1),2098655
7423,gel-like,(1),2098655
7424,gentle,(1),2098655
7425,great color,(1),2098655
7426,great for tightlining,(1),2098655
7427,high precision,(1),2098655
7428,intense,(1),2098655
7429,lasts all day glides on easily,(1),2098655
7430,lines perfectly,(1),2098655
7431,mildly uncomfortable application,(1),2098655
7432,non-irriatating,(1),2098655
7433,not well made-breaks too easy,(1),2098655
7434,pigmented,(1),2098655
7435,pigmented good on waterline,(1),2098655
7436,rich colour,(1),2098655
7437,smooth,(1),2098655
7438,the amount of product is only 0.0038 oz!,(1),2098655
7439,tightline and waterline,(1),2098655
7440,long wearing,(824),1473743
7441,waterproof,(569),1473743
7442,smudgable,(481),1473743
7443,smooth,(27),1473743
7444,creamy,(21),1473743
7445,pigmented,(21),1473743
7446,easy to apply,(15),1473743
7447,highly pigmented,(11),1473743
7448,affordable,(6),1473743
7449,soft,(6),1473743
7450,not waterproof,(5),1473743
7451,bold,(4),1473743
7452,bright,(4),1473743
7453,great color,(4),1473743
7454,smooth application,(4),1473743
7455,easy application,(3),1473743
7456,easy to use,(3),1473743
7457,goes on smoothly,(3),1473743
7458,great value,(3),1473743
7459,vibrant,(3),1473743
7460,amazing,(2),1473743
7461,awful,(2),1473743
7462,beautiful color,(2),1473743
7463,blendable,(2),1473743
7464,colorful,(2),1473743
7465,flaky,(2),1473743
7466,glides easily,(2),1473743
7467,glittery,(2),1473743
7468,goes on easily,(2),1473743
7469,good value,(2),1473743
7470,long wearing,"(1,383)",1287408
7471,waterproof,(658),1287408
7472,smudgable,(539),1287408
7473,easy to apply,(60),1287408
7474,smooth,(36),1287408
7475,creamy,(27),1287408
7476,easy to use,(15),1287408
7477,pigmented,(14),1287408
7478,long lasting,(10),1287408
7479,dry,(8),1287408
7480,amazing,(6),1287408
7481,easy application,(6),1287408
7482,highly pigmented,(5),1287408
7483,smooth application,(5),1287408
7484,intense color,(4),1287408
7485,long-lasting,(4),1287408
7486,precise,(4),1287408
7487,smudgeproof,(4),1287408
7488,amazing!,(3),1287408
7489,awesome,(3),1287408
7490,difficult to apply,(3),1287408
7491,doesn't smudge,(3),1287408
7492,drying,(3),1287408
7493,easy,(3),1287408
7494,good value,(3),1287408
7495,perfect,(3),1287408
7496,smudges,(3),1287408
7497,stays put,(3),1287408
7498,thick,(3),1287408
7499,versatile,(3),1287408
7500,long wearing,(196),1621523
7501,waterproof,(122),1621523
7502,smudgable,(77),1621523
7503,easy to use,(8),1621523
7504,precise,(8),1621523
7505,easy to apply,(7),1621523
7506,smooth,(6),1621523
7507,expensive,(3),1621523
7508,perfect,(3),1621523
7509,very black,(3),1621523
7510,crumbly,(2),1621523
7511,easy application,(2),1621523
7512,pigmented,(2),1621523
7513,smudge proof,(2),1621523
7514,waterline proof,(2),1621523
7515,creamy,(1),1621523
7516,creamy velvety,(1),1621523
7517,deep color,(1),1621523
7518,deep rich pigment,(1),1621523
7519,doesn't irritate my eyes in the waterline,(1),1621523
7520,doesn't smudge,(1),1621523
7521,dry quickly,(1),1621523
7522,easily breakable,(1),1621523
7523,easy to apply and stay proof,(1),1621523
7524,easy-to-use,(1),1621523
7525,extra thin!,(1),1621523
7526,fantastic!,(1),1621523
7527,fine detail,(1),1621523
7528,flawless,(1),1621523
7529,good for oily eyelids,(1),1621523
7530,long wearing,(128),1799048
7531,waterproof,(99),1799048
7532,smudgable,(69),1799048
7533,creamy,(8),1799048
7534,pigmented,(6),1799048
7535,great for sensitive eyes,(3),1799048
7536,glides on easily,(2),1799048
7537,messy,(2),1799048
7538,smooth,(2),1799048
7539,a pleasure to use,(1),1799048
7540,amazing colors,(1),1799048
7541,applies easily without pulling.,(1),1799048
7542,beautiful,(1),1799048
7543,beautiful color,(1),1799048
7544,bold pigment,(1),1799048
7545,brightens up your eyes,(1),1799048
7546,cannot last long,(1),1799048
7547,comfortable,(1),1799048
7548,disappointing,(1),1799048
7549,does not glide on. what stays on is mostly waterp,(1),1799048
7550,doesn't last,(1),1799048
7551,doesn't smudge after it sets!,(1),1799048
7552,dries out fast.,(1),1799048
7553,easy to apply,(1),1799048
7554,easy to use,(1),1799048
7555,easy to work with,(1),1799048
7556,flaky,(1),1799048
7557,garbage,(1),1799048
7558,glides on,(1),1799048
7559,good if you can apply it without using half of it,(1),1799048
7560,long wearing,"(1,054)",2100972
7561,waterproof,(792),2100972
7562,smudgable,(701),2100972
7563,pigmented,(27),2100972
7564,smooth,(23),2100972
7565,creamy,(20),2100972
7566,easy to apply,(17),2100972
7567,vibrant,(9),2100972
7568,not waterproof,(8),2100972
7569,intense color,(7),2100972
7570,messy,(6),2100972
7571,bold,(5),2100972
7572,easy to use,(5),2100972
7573,great color,(5),2100972
7574,highly pigmented,(5),2100972
7575,easy application,(4),2100972
7576,goes on smooth,(4),2100972
7577,intense,(4),2100972
7578,irritating,(4),2100972
7579,amazing,(3),2100972
7580,awful,(3),2100972
7581,beautiful,(3),2100972
7582,bright,(3),2100972
7583,great,(3),2100972
7584,great colors,(3),2100972
7585,long lasting,(3),2100972
7586,rich color,(3),2100972
7587,vibrant color,(3),2100972
7588,beautiful color,(2),2100972
7589,colorful,(2),2100972
7590,long wearing,"(1,405)",1642081
7591,waterproof,"(1,021)",1642081
7592,smudgable,(902),1642081
7593,creamy,(32),1642081
7594,smooth,(32),1642081
7595,pigmented,(23),1642081
7596,easy to apply,(21),1642081
7597,highly pigmented,(19),1642081
7598,vibrant,(18),1642081
7599,blendable,(14),1642081
7600,easy to use,(12),1642081
7601,long lasting,(10),1642081
7602,versatile,(10),1642081
7603,amazing,(9),1642081
7604,bright,(8),1642081
7605,shimmery,(8),1642081
7606,good value,(7),1642081
7607,great value,(6),1642081
7608,beautiful color,(5),1642081
7609,bold,(5),1642081
7610,colorful,(5),1642081
7611,easy,(5),1642081
7612,great colors,(5),1642081
7613,intense color,(5),1642081
7614,long-wearing,(5),1642081
7615,smooth application,(5),1642081
7616,soft,(5),1642081
7617,awesome,(4),1642081
7618,beautiful,(4),1642081
7619,glides on,(4),1642081
7620,long wearing,(112),1827062
7621,waterproof,(58),1827062
7622,smudgable,(40),1827062
7623,pigmented,(7),1827062
7624,easy to use,(4),1827062
7625,matte,(3),1827062
7626,precise,(3),1827062
7627,amazing,(1),1827062
7628,awesome,(1),1827062
7629,blendable,(1),1827062
7630,dark,(1),1827062
7631,defines and lengthens,(1),1827062
7632,easy to apply,(1),1827062
7633,easy to remove,(1),1827062
7634,easy to wash off,(1),1827062
7635,flakey,(1),1827062
7636,fluid consistent application,(1),1827062
7637,handy,(1),1827062
7638,jet black,(1),1827062
7639,life-changing,(1),1827062
7640,never runs out,(1),1827062
7641,not longwearing or waterproof.,(1),1827062
7642,not worth it,(1),1827062
7643,opaque,(1),1827062
7644,perfect,(1),1827062
7645,pigment,(1),1827062
7646,precise line,(1),1827062
7647,sleek,(1),1827062
7648,smokey,(1),1827062
7649,smudgeproof,(1),1827062
7650,long wearing,(412),1551902
7651,waterproof,(269),1551902
7652,smudgable,(211),1551902
7653,breaks easily,(10),1551902
7654,easy to apply,(10),1551902
7655,easy to use,(7),1551902
7656,creamy,(5),1551902
7657,pigmented,(5),1551902
7658,breaks,(4),1551902
7659,smooth,(4),1551902
7660,always sharp,(3),1551902
7661,not enough product,(3),1551902
7662,not worth the money,(3),1551902
7663,disappointing,(2),1551902
7664,faulty packaging,(2),1551902
7665,glides on,(2),1551902
7666,great colors,(2),1551902
7667,not worth the price,(2),1551902
7668,self sharpening,(2),1551902
7669,sharp,(2),1551902
7670,a miracle,(1),1551902
7671,a waste of money,(1),1551902
7672,all day wear,(1),1551902
7673,amazing!!!,(1),1551902
7674,applies smoothly,(1),1551902
7675,bad quality,(1),1551902
7676,bad value,(1),1551902
7677,blendable,(1),1551902
7678,bold color,(1),1551902
7679,breakable,(1),1551902
7680,long wearing,(214),1394519
7681,smudgable,(168),1394519
7682,waterproof,(58),1394519
7683,pigmented,(12),1394519
7684,smooth,(11),1394519
7685,easy to use,(6),1394519
7686,dark,(4),1394519
7687,amazing,(3),1394519
7688,creamy,(3),1394519
7689,great color,(3),1394519
7690,highly pigmented,(3),1394519
7691,easy to apply,(2),1394519
7692,intense,(2),1394519
7693,intense color,(2),1394519
7694,pretty,(2),1394519
7695,stays put,(2),1394519
7696,a keeper!,(1),1394519
7697,affordable,(1),1394519
7698,allergy-eye proof,(1),1394519
7699,beautiful colors,(1),1394519
7700,blends like a dream,(1),1394519
7701,bold in color,(1),1394519
7702,clinique intense eyeliner,(1),1394519
7703,color saturation,(1),1394519
7704,creates subtle or dramatic eyes,(1),1394519
7705,disappointing,(1),1394519
7706,doesn't smear,(1),1394519
7707,dry,(1),1394519
7708,easier to work with than others,(1),1394519
7709,easy glide on,(1),1394519
7710,high-level glitter,"(1,020)",2234730
7711,long wearing,(275),2234730
7712,subtle shimmer,(274),2234730
7713,easy to blend,(265),2234730
7714,waterproof,(61),2234730
7715,easy to apply,(38),2234730
7716,long lasting,(30),2234730
7717,smudgable,(26),2234730
7718,fun,(19),2234730
7719,easy to use,(17),2234730
7720,glam,(13),2234730
7721,sparkly,(12),2234730
7722,versatile,(11),2234730
7723,bright,(7),2234730
7724,long-lasting,(7),2234730
7725,bold,(6),2234730
7726,pigmented,(6),2234730
7727,stays put,(6),2234730
7728,buildable,(5),2234730
7729,easy application,(5),2234730
7730,fun!,(5),2234730
7731,gorgeous,(5),2234730
7732,long-wearing,(5),2234730
7733,amazing,(4),2234730
7734,awesome,(4),2234730
7735,colorful,(4),2234730
7736,dramatic,(4),2234730
7737,fabulous,(4),2234730
7738,glamorous,(4),2234730
7739,glitter,(4),2234730
7740,long wearing,(98),1698695
7741,waterproof,(74),1698695
7742,smudgable,(11),1698695
7743,easy to apply,(5),1698695
7744,easy to use,(5),1698695
7745,disappointing,(3),1698695
7746,not waterproof,(3),1698695
7747,pigmented,(3),1698695
7748,precise,(2),1698695
7749,a waste of money,(1),1698695
7750,affordable,(1),1698695
7751,compact,(1),1698695
7752,creases,(1),1698695
7753,dark pigment,(1),1698695
7754,defined lines,(1),1698695
7755,disappointment,(1),1698695
7756,doesn't budge,(1),1698695
7757,doesn't smudge,(1),1698695
7758,doesnt show up after a few strokes,(1),1698695
7759,dramatic,(1),1698695
7760,dries easily,(1),1698695
7761,dries out fast,(1),1698695
7762,easy application,(1),1698695
7763,easy to remove,(1),1698695
7764,good eyeliner,(1),1698695
7765,good for small thin lines,(1),1698695
7766,hard to use,(1),1698695
7767,hard to work with,(1),1698695
7768,highly pigmented,(1),1698695
7769,kinda waterproof,(1),1698695
7770,long wearing,(732),1585819
7771,waterproof,(457),1585819
7772,smudgable,(104),1585819
7773,easy to use,(34),1585819
7774,pigmented,(21),1585819
7775,easy to apply,(19),1585819
7776,precise,(16),1585819
7777,not waterproof,(7),1585819
7778,blackest black,(5),1585819
7779,disappointing,(5),1585819
7780,dry,(5),1585819
7781,matte,(5),1585819
7782,watery,(5),1585819
7783,amazing,(4),1585819
7784,bold,(4),1585819
7785,sticky,(4),1585819
7786,dark,(3),1585819
7787,doesn't run,(3),1585819
7788,drying,(3),1585819
7789,not long wearing,(3),1585819
7790,smudge proof,(3),1585819
7791,streaky,(3),1585819
7792,very black,(3),1585819
7793,applies easily,(2),1585819
7794,black,(2),1585819
7795,bright,(2),1585819
7796,buildable,(2),1585819
7797,controllable,(2),1585819
7798,doesn't transfer,(2),1585819
7799,fast drying,(2),1585819
7800,long wearing,(103),1711639
7801,waterproof,(31),1711639
7802,smudgable,(15),1711639
7803,easy to use,(11),1711639
7804,easy to apply,(9),1711639
7805,precise,(6),1711639
7806,pigmented,(4),1711639
7807,amazing,(2),1711639
7808,hypoallergenic,(2),1711639
7809,life changing,(2),1711639
7810,long lasting,(2),1711639
7811,matte,(2),1711639
7812,matte finish,(2),1711639
7813,opaque,(2),1711639
7814,runny,(2),1711639
7815,a necessity,(1),1711639
7816,accurate,(1),1711639
7817,bananas,(1),1711639
7818,bold,(1),1711639
7819,brush tip,(1),1711639
7820,buildable,(1),1711639
7821,deeply pigmented,(1),1711639
7822,easy application,(1),1711639
7823,effortless,(1),1711639
7824,holy grail liquid eyeliner!,(1),1711639
7825,intense colour,(1),1711639
7826,lasts for long,(1),1711639
7827,life proof,(1),1711639
7828,matte black,(1),1711639
7829,nondrying,(1),1711639
7830,long wearing,(509),1505213
7831,waterproof,(375),1505213
7832,smudgable,(49),1505213
7833,easy to use,(16),1505213
7834,easy to apply,(15),1505213
7835,pigmented,(14),1505213
7836,blackest black,(9),1505213
7837,precise,(6),1505213
7838,amazing,(5),1505213
7839,smooth,(5),1505213
7840,dark,(4),1505213
7841,perfect,(4),1505213
7842,smudge proof,(4),1505213
7843,black,(3),1505213
7844,bold,(3),1505213
7845,easy application,(3),1505213
7846,glossy,(3),1505213
7847,intense,(3),1505213
7848,shiny,(3),1505213
7849,does not smudge,(2),1505213
7850,dramatic,(2),1505213
7851,dries out,(2),1505213
7852,dries out quickly,(2),1505213
7853,flakes,(2),1505213
7854,graphic,(2),1505213
7855,highly pigmented,(2),1505213
7856,smooth application,(2),1505213
7857,smudge-proof,(2),1505213
7858,smudgeproof,(2),1505213
7859,super pigmented,(2),1505213
7860,long wearing,(55),1587674
7861,smudgable,(37),1587674
7862,waterproof,(25),1587674
7863,disappointing,(2),1587674
7864,easy to use,(2),1587674
7865,smooth,(2),1587674
7866,blackest black,(1),1587674
7867,dry,(1),1587674
7868,dry and flat one note color,(1),1587674
7869,easy,(1),1587674
7870,easy to apply,(1),1587674
7871,gel eyeliner,(1),1587674
7872,great color,(1),1587674
7873,my go-to liner,(1),1587674
7874,no good!,(1),1587674
7875,no racoon eyes after a long day,(1),1587674
7876,not gel like,(1),1587674
7877,perfect,(1),1587674
7878,safe for eyeballs,(1),1587674
7879,soft,(1),1587674
7880,too dry doesn't go on well,(1),1587674
7881,too firm,(1),1587674
7882,works on the water line,(1),1587674
7883,blends easily,(59),1648633
7884,highly pigmented,(52),1648633
7885,crease resistant,(50),1648633
7886,easy to use,(5),1648633
7887,long-wearing,(4),1648633
7888,great to layer,(2),1648633
7889,low-effort,(2),1648633
7890,acts as primer,(1),1648633
7891,all day all night,(1),1648633
7892,amazing,(1),1648633
7893,beautiful,(1),1648633
7894,beautiful packaging,(1),1648633
7895,causes creases,(1),1648633
7896,convenient,(1),1648633
7897,creamy,(1),1648633
7898,creases,(1),1648633
7899,difficult to blend.,(1),1648633
7900,doesn't smudge,(1),1648633
7901,drying,(1),1648633
7902,efficient,(1),1648633
7903,even under glasses!,(1),1648633
7904,great even for mature skin,(1),1648633
7905,great for on-the-go,(1),1648633
7906,great staying power,(1),1648633
7907,log lasting,(1),1648633
7908,long lasting,(1),1648633
7909,long wearing,(1),1648633
7910,longwearing,(1),1648633
7911,natural color,(1),1648633
7912,natural looking,(1),1648633
7913,long wearing,(929),136952
7914,waterproof,(244),136952
7915,smudgable,(167),136952
7916,easy to apply,(50),136952
7917,easy to use,(38),136952
7918,precise,(19),136952
7919,amazing,(8),136952
7920,easy application,(7),136952
7921,pigmented,(7),136952
7922,highly pigmented,(6),136952
7923,smooth,(5),136952
7924,perfect,(4),136952
7925,bold,(3),136952
7926,dramatic,(3),136952
7927,easy to remove,(3),136952
7928,great colors,(3),136952
7929,not waterproof,(3),136952
7930,smooth application,(3),136952
7931,very black,(3),136952
7932,black,(2),136952
7933,clean,(2),136952
7934,convenient,(2),136952
7935,dark,(2),136952
7936,defining,(2),136952
7937,easy,(2),136952
7938,easy to apply!,(2),136952
7939,easy to put on,(2),136952
7940,easy to take off,(2),136952
7941,fabulous,(2),136952
7942,glides on smoothly,(2),136952
7943,long wearing,(3),1877505
7944,waterproof,(2),1877505
7945,easy to apply,(1),1877505
7946,intense,(1),1877505
7947,long wearing,"(1,559)",1296185
7948,waterproof,(341),1296185
7949,smudgable,(299),1296185
7950,easy to apply,(46),1296185
7951,easy to use,(39),1296185
7952,pigmented,(23),1296185
7953,precise,(20),1296185
7954,bold,(19),1296185
7955,long lasting,(15),1296185
7956,smooth,(13),1296185
7957,not waterproof,(12),1296185
7958,affordable,(11),1296185
7959,easy application,(11),1296185
7960,matte,(11),1296185
7961,good value,(10),1296185
7962,great value,(8),1296185
7963,perfect,(8),1296185
7964,amazing,(7),1296185
7965,awesome,(7),1296185
7966,dark,(6),1296185
7967,long-lasting,(6),1296185
7968,dramatic,(5),1296185
7969,opaque,(5),1296185
7970,sparkly,(5),1296185
7971,vibrant,(5),1296185
7972,black,(4),1296185
7973,easy to remove,(4),1296185
7974,great,(4),1296185
7975,great brush,(4),1296185
7976,highly pigmented,(4),1296185
7977,long wearing,(11),1961069
7978,waterproof,(8),1961069
7979,smudgable,(2),1961069
7980,affordable,(1),1961069
7981,cute,(1),1961069
7982,doesn't smudge easily,(1),1961069
7983,easy to use,(1),1961069
7984,even application,(1),1961069
7985,perfect tip for thin lines,(1),1961069
7986,smooth application,(1),1961069
7987,smudgeproof,(1),1961069
7988,long wearing,(7),1987635
7989,waterproof,(3),1987635
7990,long wearing,(944),203448
7991,smudgable,(773),203448
7992,waterproof,(186),203448
7993,easy to apply,(33),203448
7994,smooth,(25),203448
7995,easy to use,(19),203448
7996,creamy,(10),203448
7997,convenient,(7),203448
7998,great color,(7),203448
7999,soft,(7),203448
8000,smooth application,(6),203448
8001,amazing,(5),203448
8002,easy application,(5),203448
8003,non-irritating,(4),203448
8004,easy,(3),203448
8005,pretty,(3),203448
8006,affordable,(2),203448
8007,awesome,(2),203448
8008,beautiful colors,(2),203448
8009,buildable,(2),203448
8010,dry,(2),203448
8011,fool-proof,(2),203448
8012,gentle,(2),203448
8013,glides on,(2),203448
8014,good,(2),203448
8015,good colors,(2),203448
8016,great for sensitive eyes,(2),203448
8017,hypo-allergenic,(2),203448
8018,hypoallergenic,(2),203448
8019,must have,(2),203448
8020,long wearing,(324),1370766
8021,smudgable,(79),1370766
8022,waterproof,(37),1370766
8023,precise,(21),1370766
8024,matte,(18),1370766
8025,easy to use,(12),1370766
8026,easy to apply,(11),1370766
8027,pigmented,(9),1370766
8028,not waterproof,(8),1370766
8029,highly pigmented,(7),1370766
8030,dark,(6),1370766
8031,great value,(5),1370766
8032,affordable,(4),1370766
8033,amazing,(4),1370766
8034,blackest black,(4),1370766
8035,good value,(4),1370766
8036,long-lasting,(4),1370766
8037,dries quickly,(3),1370766
8038,easy to remove,(3),1370766
8039,fantastic,(3),1370766
8040,long lasting,(3),1370766
8041,matte finish,(3),1370766
8042,messy,(3),1370766
8043,black,(2),1370766
8044,classic,(2),1370766
8045,flaky,(2),1370766
8046,high quality,(2),1370766
8047,opaque,(2),1370766
8048,smooth,(2),1370766
8049,versatile,(2),1370766
8050,blends easily,(10),1837301
8051,highly pigmented,(8),1837301
8052,crease resistant,(4),1837301
8053,easy to use,(1),1837301
8054,long wearing,(9),1911700
8055,waterproof,(6),1911700
8056,doesn't smear,(1),1911700
8057,non transferable,(1),1911700
8058,runs easily,(1),1911700
8059,smudgable,(1),1911700
8060,takes time to set,(1),1911700
8061,high-level glitter,"(1,020)",2234730
8062,long wearing,(275),2234730
8063,subtle shimmer,(274),2234730
8064,easy to blend,(265),2234730
8065,waterproof,(61),2234730
8066,easy to apply,(38),2234730
8067,long lasting,(30),2234730
8068,smudgable,(26),2234730
8069,fun,(19),2234730
8070,easy to use,(17),2234730
8071,glam,(13),2234730
8072,sparkly,(12),2234730
8073,versatile,(11),2234730
8074,bright,(7),2234730
8075,long-lasting,(7),2234730
8076,bold,(6),2234730
8077,pigmented,(6),2234730
8078,stays put,(6),2234730
8079,buildable,(5),2234730
8080,easy application,(5),2234730
8081,fun!,(5),2234730
8082,gorgeous,(5),2234730
8083,long-wearing,(5),2234730
8084,amazing,(4),2234730
8085,awesome,(4),2234730
8086,colorful,(4),2234730
8087,dramatic,(4),2234730
8088,fabulous,(4),2234730
8089,glamorous,(4),2234730
8090,glitter,(4),2234730
8091,long wearing,(338),838821
8092,waterproof,(290),838821
8093,smudgable,(237),838821
8094,easy to apply,(4),838821
8095,creamy,(3),838821
8096,blendable,(2),838821
8097,easy application,(2),838821
8098,perfect,(2),838821
8099,smooth,(2),838821
8100,$28 is expensive for a single liner,(1),838821
8101,a deep pretty color,(1),838821
8102,a pleasant texture consistency,(1),838821
8103,a staple,(1),838821
8104,amazing,(1),838821
8105,applies smooth without pulling your skin,(1),838821
8106,awesome,(1),838821
8107,awesome pigment,(1),838821
8108,awesome!,(1),838821
8109,basic,(1),838821
8110,beautiful,(1),838821
8111,can also be a clean strait line,(1),838821
8112,cannot live without this ....,(1),838821
8113,color,(1),838821
8114,creamy does not pull on eyelids,(1),838821
8115,crisp dark black,(1),838821
8116,defines my eyes perfectly,(1),838821
8117,doesn't stay put,(1),838821
8118,dramatic look,(1),838821
8119,easy and fast to apply,(1),838821
8120,easy to mess up,(1),838821
8121,long wearing,(199),1323203
8122,waterproof,(65),1323203
8123,smudgable,(47),1323203
8124,easy to use,(11),1323203
8125,easy to apply,(3),1323203
8126,perfect,(3),1323203
8127,awesome,(2),1323203
8128,best control,(2),1323203
8129,blackest black,(2),1323203
8130,long lasting,(2),1323203
8131,rich color,(2),1323203
8132,rich in color,(2),1323203
8133,"""connect the dots"" line easy to do",(1),1323203
8134,all day/all night wear,(1),1323203
8135,amazing,(1),1323203
8136,amazing!,(1),1323203
8137,an easy way to make lashes appear thicker,(1),1323203
8138,applies well,(1),1323203
8139,ashy color,(1),1323203
8140,average,(1),1323203
8141,awful,(1),1323203
8142,beautiful colors,(1),1323203
8143,beautiful!,(1),1323203
8144,best eyeliner ever,(1),1323203
8145,buildable,(1),1323203
8146,classic to dramatic,(1),1323203
8147,clean dark lines,(1),1323203
8148,couldn't figure out how to get it off,(1),1323203
8149,dark black can be applied softer than liquids,(1),1323203
8150,darkest black,(1),1323203
8151,long wearing,(64),1744283
8152,waterproof,(47),1744283
8153,smudgable,(21),1744283
8154,disappointing,(3),1744283
8155,comfortable,(2),1744283
8156,creamy,(2),1744283
8157,not long wearing,(2),1744283
8158,runny,(2),1744283
8159,a pass,(1),1744283
8160,beautiful color,(1),1744283
8161,bold,(1),1744283
8162,boring colors,(1),1744283
8163,brightening,(1),1744283
8164,decent hold & wear,(1),1744283
8165,disapointing.,(1),1744283
8166,doe not last,(1),1744283
8167,does not glide on,(1),1744283
8168,does not last,(1),1744283
8169,does not smudge,(1),1744283
8170,drags,(1),1744283
8171,easy lids,(1),1744283
8172,easy to apply,(1),1744283
8173,easy to use,(1),1744283
8174,goes on easily,(1),1744283
8175,good for sensitive eyes,(1),1744283
8176,good for smokey eyes since it smudges haha,(1),1744283
8177,great color payout,(1),1744283
8178,high quality,(1),1744283
8179,inconsistent performance across range,(1),1744283
8180,invisible,(1),1744283
8181,long wearing,(122),1474097
8182,smudgable,(99),1474097
8183,waterproof,(41),1474097
8184,smooth,(4),1474097
8185,can't sharpen it,(3),1474097
8186,creamy,(3),1474097
8187,breakable,(2),1474097
8188,comfortable,(2),1474097
8189,long lasting,(2),1474097
8190,pigmented,(2),1474097
8191,versatile,(2),1474097
8192,a good size for the price,(1),1474097
8193,affordable,(1),1474097
8194,affordable!,(1),1474097
8195,awful,(1),1474097
8196,awful.,(1),1474097
8197,blendable,(1),1474097
8198,breaks easily,(1),1474097
8199,brightening,(1),1474097
8200,cheap,(1),1474097
8201,contact lens friendly,(1),1474097
8202,creamy texture,(1),1474097
8203,deeply pigmented,(1),1474097
8204,easy application,(1),1474097
8205,easy to apply,(1),1474097
8206,easy to use,(1),1474097
8207,easy to work with,(1),1474097
8208,faded,(1),1474097
8209,fine point tip,(1),1474097
8210,fine tip,(1),1474097
