brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,review_count,target
MAKE UP FOR EVER,lipstick,MAKE UP FOR EVER - Artist Acrylip,False,False,False,True,18.0,9.0,1879733,Standard,,8,1
Buxom,lipstick,Buxom - Big & Sexy™ Bold Gel Lipstick,False,False,False,False,22.0,0.0,1740091,Standard,,95,0
Bite Beauty,lipstick,Bite Beauty - Prismatic Pearl Multistick,False,False,False,True,24.0,0.0,2028272,Standard,,41,0
surratt beauty,lipstick,surratt beauty - Lipslique Lipstick,False,False,False,False,34.0,0.0,1673144,Standard,,12,0
Marc Jacobs Beauty,lipstick,Marc Jacobs Beauty - Kiss Pop Lipstick,False,False,False,True,28.0,0.0,1613116,Standard,,51,0
TOM FORD,lipstick,TOM FORD - Lip Gelee,True,False,False,False,55.0,0.0,2219996,Standard,,2,0
CLINIQUE,lipstick,CLINIQUE - Pop Matte Lip Colour + Primer,False,False,False,False,19.5,0.0,1860055,Standard,,16,0
trèStiQue,lipstick,trèStiQue - Matte Color & Shiny Balm Lip Crayon,False,False,True,False,25.0,18.75,1901339,Standard,,11,1
SEPHORA COLLECTION,lipstick,SEPHORA COLLECTION - Lilly Lashes x Sephora Collection - Lip Set,True,False,False,True,34.0,0.0,2218592,Standard,,1,0
rms beauty,lipstick,rms beauty - Lip Shine,False,False,True,False,25.0,0.0,1902527,Standard,,7,0
Marc Jacobs Beauty,lipstick,Marc Jacobs Beauty - Longwear Lip Set,True,False,False,True,20.0,0.0,1893395,Standard,,1,0
DOMINIQUE COSMETICS,lipstick,DOMINIQUE COSMETICS - Cream Matte Liquid Lip,False,False,False,True,18.0,0.0,2225647,Standard,,2,0
Kat Von D,lipstick,Kat Von D - Kitten Mini Studded Kiss Creme Duo Vampira Ombre,True,False,False,True,18.0,0.0,2192201,Standard,,1,0
stila,lipstick,stila - In The Nude Mini Stay All Day® Liquid Lipstick Set,True,False,False,True,20.0,0.0,2101129,Standard,$33.00,9,0
Ciaté London,lipstick,Ciaté London - Jessica Rabbit Glitter Storm Lipstick,True,False,False,True,22.0,0.0,2191476,Standard,,1,0
Guerlain,lipstick,Guerlain - KissKiss Creamy Satin Finish Lipstick,False,False,False,False,37.0,0.0,1618248,Standard,,20,0
Laura Mercier,lipstick,Laura Mercier - Paint Wash Liquid Lip Colour,False,False,False,False,28.0,0.0,1677459,Standard,,33,0
TOM FORD,lipstick,TOM FORD - Lip Lacquer Luxe,False,False,False,False,57.0,0.0,2184109,Standard,,5,0
Yves Saint Laurent,lipstick,Yves Saint Laurent - Rouge Pur Couture Limited Edition Lipstick,True,False,False,False,38.0,0.0,2111177,Standard,,10,0
PAT McGRATH LABS,lipstick,PAT McGRATH LABS - BlitzTrance™ Divine Lipstick Duo,True,False,True,False,65.0,0.0,2158186,Standard,$76.00,2,0
TOM FORD,lipstick,TOM FORD - Satin Matte Lip Color,False,False,False,False,55.0,0.0,2121085,Standard,,3,0
Givenchy,lipstick,Givenchy - Le Rouge Liquide,False,False,False,False,38.0,0.0,2068096,Standard,,115,0
Anastasia Beverly Hills,lipstick,Anastasia Beverly Hills - Mini Matte Lipstick Set,False,False,False,False,21.0,0.0,2246130,Standard,,1,0
KEVYN AUCOIN,lipstick,KEVYN AUCOIN - The Expert Lip Color Lipstick,False,False,True,False,35.0,0.0,1821693,Standard,,6,0
Ciaté London,lipstick,Ciaté London - Liquid Velvet™ - Moisturizing Matte Liquid Lipstick,False,False,False,True,19.0,0.0,1904192,Standard,,136,0
trèStiQue,lipstick,trèStiQue - Prime + Color Lip Glaze,False,False,False,False,25.0,18.75,2084325,Standard,,11,1
ILIA,lipstick,ILIA - Satin Cream Lip Crayon,False,False,True,False,24.0,0.0,2017358,Standard,,3,0
SEPHORA COLLECTION,lipstick,SEPHORA COLLECTION - Rouge Smooth Shine Lip Crayon,False,False,False,True,12.0,0.0,2061190,Standard,,10,0
LANEIGE,lipstick,LANEIGE - Two Tone Lipstick,False,False,True,True,27.0,0.0,1966183,Standard,,12,0
Benefit Cosmetics,lipstick,"Benefit Cosmetics - City Lights, Party Nights Set",True,False,False,True,32.0,0.0,1996412,Standard,$65.00,1,0
Black Up,lipstick,Black Up - Matte Liquid Lipcolor,False,False,False,True,27.5,13.75,1908631,Standard,,3,1
Urban Decay,lipstick,Urban Decay - Vice Liquid Lipstick,False,False,False,False,18.0,9.0,1899699,Standard,,202,1
Bobbi Brown,lipstick,Bobbi Brown - Luxe Liquid Lip High Shine,False,False,False,False,38.0,0.0,2131936,Standard,,3,0
TOM FORD,lipstick,TOM FORD - Lost Cherry Lip Color,True,True,False,False,60.0,0.0,2183994,Standard,,1,0
NUDESTIX,lipstick,NUDESTIX - Love is Louder Lip + Cheek Pencil,False,False,False,False,26.0,0.0,1783786,Standard,,11,0
STELLAR,lipstick,STELLAR - Opus Liquid Lip,False,False,False,True,24.0,0.0,2071215,Standard,,2,0
Jouer Cosmetics,lipstick,Jouer Cosmetics - Jet-Set Lip Set,True,False,True,False,25.0,0.0,2125169,Standard,,5,0
Givenchy,lipstick,Givenchy - Le Rouge Lipstick Lunar New Year Edition,True,False,False,False,40.0,0.0,2132769,Standard,,4,0
Givenchy,lipstick,Givenchy - Le Rouge Lipstick Couture Edition,True,False,False,False,40.0,0.0,2198943,Standard,,1,0
Bésame Cosmetics,lipstick,Bésame Cosmetics - 7 Dwarfs Mini Lipstick Set,True,False,False,False,35.0,0.0,2010833,Standard,,1,0
Too Faced,lipstick,Too Faced - Melted Latex Liquified High Shine Lipstick,False,False,False,False,21.0,0.0,1958776,Standard,,154,0
TOM FORD,lipstick,TOM FORD - Lip Lacquer Extrême,False,False,False,False,54.0,0.0,2110633,Standard,,2,0
bareMinerals,lipstick,bareMinerals - Statement™ Luxe Shine Lipstick,False,False,False,False,20.0,0.0,1945336,Standard,,6,0
Anastasia Beverly Hills,lipstick,Anastasia Beverly Hills - Metallic Mini Liquid Lipstick Set,True,False,False,False,25.0,0.0,2144285,Standard,$42.00,1,0
Bobbi Brown,lipstick,Bobbi Brown - Lip Art Mini Art Stick Liquid Lip Set,True,False,False,True,22.0,0.0,1935857,Standard,,5,0
Buxom,lipstick,Buxom - Va-Va-PLUMP™ Shiny Liquid Lipstick,False,False,False,False,20.0,0.0,2032258,Standard,,45,0
Givenchy,lipstick,Givenchy - Le Rouge - Grenat Initie,True,False,False,False,40.0,0.0,2131258,Standard,,2,0
tarte,lipstick,tarte - Color Splash Seaglass Lipstick - Sea Collection,False,False,False,True,21.0,0.0,2179208,Standard,,5,0
Givenchy,lipstick,Givenchy - Le Rouge Lipstick - Spring Limited Edition,True,False,False,False,40.0,0.0,2185486,Standard,,1,0
CLINIQUE,lipstick,CLINIQUE - Pop Liquid Matte Lip Colour + Primer,False,False,False,False,19.5,0.0,1860212,Standard,,12,0
TOM FORD,lipstick,TOM FORD - Soleil Lip Lacquer,False,False,False,False,55.0,0.0,2158152,Standard,,1,0
Wander Beauty,lipstick,Wander Beauty - Lipsetter Dual Lipstick and Liner,False,False,True,False,28.0,20.0,1970805,Standard,,4,1
Benefit Cosmetics,lipstick,Benefit Cosmetics - They’re Real! Double The Lip Lipstick & Liner in One,False,False,False,False,20.0,0.0,2031656,Standard,,23,0
Givenchy,lipstick,Givenchy - Le Rouge Lipstick - Couture Edition,True,False,False,False,40.0,0.0,2072874,Standard,,3,0
Givenchy,lipstick,Givenchy - Le Rouge Perfecto - Spring Limited Edition,True,False,False,False,40.0,0.0,2185494,Standard,,1,0
Natasha Denona,lipstick,Natasha Denona - Mark Your Liquid Lips Matte,False,False,False,False,25.0,0.0,2120053,Standard,,7,0
Sephora Favorites,lipstick,Sephora Favorites - Give Me Some Nude Lip,True,False,False,True,28.0,0.0,1944206,Standard,$70.00,1,0
Guerlain,lipstick,Guerlain - KissKiss Matte Lipstick,False,False,False,False,37.0,0.0,1967280,Standard,,3,0
Black Up,lipstick,Black Up - Lip Lacquer,False,False,True,True,23.0,11.5,1753243,Standard,,2,1
Pretty Vulgar,lipstick,Pretty Vulgar - Bury Them With A Smile Matte Lipstick,False,False,False,True,24.0,0.0,1950542,Standard,,6,0
Kat Von D,lipstick,Kat Von D - Kitten Mini Smoke & Mirrors Grayscale Mini Lip Everlasting Liquid Lip Duo,False,False,False,True,20.0,0.0,1957042,Standard,,1,0
Pretty Vulgar,lipstick,Pretty Vulgar - My Lips Are Sealed Liquid Lipstick,False,False,False,True,24.0,0.0,1950146,Standard,,6,0
Kat Von D,lipstick,Kat Von D - Studded Kiss Crème Lipstick - Divine,True,False,False,True,19.0,0.0,2026839,Standard,,23,0
Givenchy,lipstick,Givenchy - Le Rouge - Couture Edition,True,False,True,False,38.0,0.0,1938448,Standard,,2,0
Givenchy,lipstick,Givenchy - Rouge Interdit Satin Lipstick - Love Collection,True,False,True,False,34.0,0.0,2185460,Standard,,1,0
Black Up,lipstick,Black Up - Lipstick,False,False,False,True,23.0,11.5,1752997,Standard,,8,1
SEPHORA COLLECTION,lipstick,SEPHORA COLLECTION - Sephora Stands FEARLESS Rouge Cream Lipstick,True,False,False,True,13.0,0.0,1965334,Standard,,4,0
Smashbox,lipstick,Smashbox - Insta-Matte Lipstick Transformer,False,False,False,False,24.0,0.0,1783497,Standard,,1,0
Winky Lux,lipstick,Winky Lux - Purrfect Pout Lipstick,False,False,True,False,18.0,0.0,2187235,Standard,,2,0
Guerlain,lipstick,Guerlain - Intense Liquid Matte Lipstick,False,False,False,False,32.0,0.0,1967371,Standard,,4,0
Bite Beauty,lipstick,Bite Beauty - Astrology by Bite Limited Edition Amuse Bouche Lipstick - Sagittarius,True,False,True,True,26.0,0.0,2157907,Standard,,1,0
SEPHORA COLLECTION,lipstick,SEPHORA COLLECTION - #Lipstories Pride,True,False,False,True,8.0,0.0,2202315,Standard,,2,0
Estée Lauder,lipstick,Estée Lauder - Pure Color Envy Sculpting Lipstick,False,False,False,False,32.0,0.0,1599109,Standard,,22,0
Giorgio Armani Beauty,lipstick,Giorgio Armani Beauty - Rouge Ecstasy Express Moisture Rich Lipcolor,False,False,False,False,38.0,0.0,1553890,Standard,,11,0
lilah b.,lipstick,lilah b. - True Essentials Set,True,False,True,True,67.0,0.0,2078962,Standard,$106.00,1,0
Ciaté London,lipstick,Ciaté London - Liquid Chrome,False,False,False,True,18.0,0.0,1972322,Standard,,7,0
Winky Lux,lipstick,Winky Lux - Mini Lip Pill Kit,False,False,False,False,16.0,0.0,2147551,Standard,,1,0
Givenchy,lipstick,Givenchy - Rouge Interdit Satin Lipstick - Marble,True,False,False,False,34.0,0.0,2104966,Standard,,2,0
DOMINIQUE COSMETICS,lipstick,DOMINIQUE COSMETICS - Berries & Cream Liquid Lipstick,False,False,False,True,18.0,0.0,2157634,Standard,,3,0
Marc Jacobs Beauty,lipstick,Marc Jacobs Beauty - Collector’s Edition Le Marc Lip Crème Lipstick - Blacquer,True,False,False,False,30.0,0.0,1850254,Standard,,1,0
INC.redible,lipstick,INC.redible - Listen Hard Girl Neon Lip Paint,False,False,True,False,10.0,0.0,2078509,Standard,,5,0
STELLAR,lipstick,STELLAR - Stardust Lip Powder Palette,False,False,False,True,28.0,0.0,1956010,Standard,,3,0
NARS,lipstick,NARS - Audacious Lipstick Keepsake Set,True,False,True,False,79.0,0.0,2025310,Standard,$112.00,1,0
Ciaté London,lipstick,Ciaté London - Pretty Stix Murumuru Butter Lipstick,False,False,False,True,20.0,0.0,1830314,Standard,,4,0
Laura Mercier,lipstick,Laura Mercier - Lip Parfait Creamy Colourbalm,False,False,False,False,26.0,0.0,1733575,Standard,,15,0
TOM FORD,lipstick,TOM FORD - Orchid Soleil Lip Color,True,False,False,True,54.0,0.0,1986330,Standard,,6,0
TOM FORD,lipstick,TOM FORD - Lip Contour Duo,False,False,False,False,55.0,0.0,1913920,Standard,,4,0
Too Faced,lipstick,Too Faced - Melted Chocolate,False,False,False,False,21.0,0.0,1777663,Standard,,80,0
Too Faced,lipstick,Too Faced - Melted Metal,False,False,False,False,21.0,0.0,1674191,Standard,,41,0
Marc Jacobs Beauty,lipstick,"Marc Jacobs Beauty - Somewhere, Anywhere - Le Marc Liquid Lip Crayon Collection",True,False,True,False,59.0,0.0,2068690,Standard,$88.00,1,0
Givenchy,lipstick,Givenchy - Le Rouge Deep Velvet Lipstick,False,True,False,False,38.0,0.0,2236073,Standard,,1,0
Givenchy,lipstick,Givenchy - Le Rouge Night Noir Lipstick,False,True,False,False,38.0,0.0,2236149,Standard,,1,0
FENTY BEAUTY by Rihanna,lip-gloss,FENTY BEAUTY by Rihanna - Gloss Bomb Universal Lip Luminizer,False,False,False,True,18.0,0.0,2156578,Standard,,1780,0
Buxom,lip-gloss,Buxom - Full-On™ Plumping Lip Polish Gloss,False,False,False,False,21.0,0.0,980995,Standard,,2398,0
Too Faced,lip-gloss,Too Faced - Lip Injection Extreme,False,False,False,False,29.0,0.0,1494004,Standard,,1,0
Buxom,lip-gloss,Buxom - Full-On™ Plumping Lip Cream Gloss,False,False,False,False,21.0,0.0,1668995,Standard,,539,0
PAT McGRATH LABS,lip-gloss,PAT McGRATH LABS - LUST: Lip Gloss,False,False,False,False,30.0,0.0,2187953,Standard,,79,0
Dior,lip-gloss,Dior - Dior Addict Lip Maximizer Plumping Gloss,False,False,False,False,34.0,0.0,2171668,Standard,,281,0
NARS,lip-gloss,NARS - Lip Gloss,False,False,False,False,24.0,0.0,1596402,Standard,,186,0
FENTY BEAUTY by Rihanna,lip-gloss,FENTY BEAUTY by Rihanna - Bomb Baby Mini Lip and Face Set,False,False,False,True,23.0,0.0,2018331,Standard,,1,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Ultra Shine Lip Gel,False,False,False,True,12.0,0.0,1991231,Standard,,637,0
Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored Hi-Shine Lip Lacquer Lipgloss,False,False,True,False,28.0,0.0,1961655,Standard,,206,0
PAT McGRATH LABS,lip-gloss,PAT McGRATH LABS - Mini LUST: Gloss™ Trio,True,False,False,True,25.0,0.0,2180743,Standard,$48.00,51,0
Anastasia Beverly Hills,lip-gloss,Anastasia Beverly Hills - Lip Gloss,False,False,False,False,16.0,0.0,2093565,Standard,,299,0
Giorgio Armani Beauty,lip-gloss,Giorgio Armani Beauty - Ecstasy Lacquer,False,False,False,False,38.0,0.0,2047207,Standard,,24,0
NARS,lip-gloss,NARS - Oil-Infused Lip Tint,False,False,False,True,26.0,0.0,2242840,Standard,,43,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Colorful Gloss Balm,False,False,False,True,8.0,0.0,2003002,Standard,,150,0
Yves Saint Laurent,lip-gloss,Yves Saint Laurent - Glossy Stain Lip Color,False,False,False,False,37.0,0.0,1395243,Standard,,460,0
NARS,lip-gloss,NARS - Orgasm Oil-Infused Lip Tint,False,False,False,False,26.0,0.0,2165207,Standard,,43,0
PATRICK TA,lip-gloss,PATRICK TA - Major Glow Lip Shine,False,False,False,True,22.0,0.0,2221315,Standard,,22,0
Hourglass,lip-gloss,Hourglass - Unreal™ High Shine Volumizing Lip Gloss,False,False,False,False,30.0,0.0,2226173,Standard,,22,0
BECCA,lip-gloss,BECCA - Glow Lip Gloss,True,False,False,False,22.0,0.0,2222800,Standard,,2,0
Grande Cosmetics,lip-gloss,Grande Cosmetics - GrandeLIPS Hydrating Lip Plumper Gloss,False,False,True,True,27.0,0.0,1900554,Standard,,253,0
tarte,lip-gloss,tarte - H2O Lip Gloss - Sea Collection,False,False,False,True,19.0,0.0,2068336,Standard,,64,0
Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored Hydrating Lip Gloss Stick,False,False,False,False,28.0,0.0,2078020,Standard,,429,0
Laura Mercier,lip-gloss,Laura Mercier - Lip Glacé,False,False,False,False,27.0,0.0,1821446,Standard,,226,0
Kaja,lip-gloss,Kaja - Heart To Heart Cheeky Stamp + Gloss Stick Set,True,True,False,True,25.0,0.0,2261691,Standard,$41.00,1,0
bareMinerals,lip-gloss,bareMinerals - Gen Nude Patent Liquid Lipstick,False,False,False,False,19.0,0.0,2040640,Standard,,37,0
Urban Decay,lip-gloss,Urban Decay - Hi-Fi Shine Ultra Cushion Lip Gloss,False,False,False,False,20.0,0.0,2055549,Standard,,85,0
Charlotte Tilbury,lip-gloss,Charlotte Tilbury - Lip Lustre Lip Gloss,False,False,False,False,22.0,0.0,2116457,Standard,,9,0
Kopari,lip-gloss,Kopari - Coconut Lip Glossy,False,False,False,False,13.0,0.0,1918713,Standard,,112,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Melting Lip Clicks,False,False,False,True,14.0,0.0,1989979,Standard,,51,0
KEVYN AUCOIN,lip-gloss,KEVYN AUCOIN - Glass Glow Lip Gloss,False,False,False,False,26.0,0.0,2217032,Standard,,8,0
tarte,lip-gloss,tarte - High Tides & Good Vibes Mini H2O Gloss Set - Sea Collection,True,False,False,True,39.0,0.0,2139400,Standard,$72.00,1,0
Too Faced,lip-gloss,Too Faced - Lip Injection,False,False,False,False,23.0,0.0,1493998,Standard,,214,0
BECCA,lip-gloss,BECCA - BECCA x Chrissy Teigen Glow Lip Gloss,True,False,False,False,22.0,11.0,2085736,Standard,,23,1
NARS,lip-gloss,NARS - Velvet Lip Glide,False,False,False,False,26.0,0.0,2058469,Standard,,124,0
TOM FORD,lip-gloss,TOM FORD - Ultra Shine Lip Color,False,False,False,False,55.0,0.0,2050060,Standard,,7,0
Kaja,lip-gloss,Kaja - Heart Melter Lip Gloss Stick,False,False,False,True,17.0,0.0,2185866,Standard,,30,0
HUDA BEAUTY,lip-gloss,HUDA BEAUTY - Lip Strobe,False,False,False,True,18.0,0.0,1958917,Standard,,81,0
BECCA,lip-gloss,BECCA - Liptuitive Glow Lip Gloss,True,False,False,True,25.0,0.0,2037547,Standard,,1,0
Laura Mercier,lip-gloss,Laura Mercier - Stick Gloss,False,False,False,False,26.0,0.0,902205,Standard,,113,0
MAKE UP FOR EVER,lip-gloss,MAKE UP FOR EVER - Artist Plexi-Gloss,False,False,False,True,20.0,10.0,1688621,Standard,,85,1
bareMinerals,lip-gloss,bareMinerals - GEN NUDE™ Buttercream Lipgloss,False,False,False,False,19.0,0.0,1845692,Standard,,47,0
Bobbi Brown,lip-gloss,Bobbi Brown - Lip Gloss,False,False,False,False,29.0,0.0,1352533,Standard,,48,0
Charlotte Tilbury,lip-gloss,Charlotte Tilbury - Collagen Lip Bath Gloss,False,False,False,False,35.0,0.0,2252237,Standard,,9,0
Kat Von D,lip-gloss,Kat Von D - Everlasting Glimmer Veil Liquid Lipstick,True,False,False,True,22.0,15.0,2026847,Standard,,176,1
GLAMGLOW,lip-gloss,GLAMGLOW - PLUMPRAGEOUS™ Matte Lip Treatment,False,False,False,True,24.0,17.0,1775196,Standard,,1,1
NUDESTIX,lip-gloss,NUDESTIX - Nude Gloss Balm Founder Set,True,False,False,True,25.0,0.0,2175016,Standard,$78.00,1,0
Bite Beauty,lip-gloss,Bite Beauty - French Press Lip Gloss,True,False,False,True,22.0,0.0,2094357,Standard,,85,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Ultra Shine Lip Gel,True,False,False,True,12.0,7.0,1675164,Standard,,9,1
lilah b.,lip-gloss,lilah b. - Lovingly Lip™ Tinted Lip Oil,False,False,True,False,30.0,0.0,2204063,Standard,,6,0
Smashbox,lip-gloss,Smashbox - Gloss Angeles Lip Gloss,False,False,False,False,19.0,0.0,2172096,Standard,,79,0
CLINIQUE,lip-gloss,CLINIQUE - Superbalm Moisturizing Gloss,False,False,False,True,18.5,0.0,1151026,Standard,,340,0
CLINIQUE,lip-gloss,CLINIQUE - Pop Splash™ Lip Gloss,False,False,False,False,19.5,0.0,2023471,Standard,,19,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Outrageous Effect Volume Lip Gloss,False,False,False,True,12.0,0.0,1873355,Standard,,99,0
MILK MAKEUP,lip-gloss,MILK MAKEUP - Holographic Lip Gloss,False,False,False,False,24.0,12.0,1935576,Standard,,15,1
Jouer Cosmetics,lip-gloss,Jouer Cosmetics - Long-Wear Lip Topper™,False,False,False,False,16.0,0.0,2122703,Standard,,17,0
NARS,lip-gloss,NARS - Full Vinyl Lip Lacquer,False,False,False,False,26.0,0.0,2063766,Standard,,27,0
Too Faced,lip-gloss,Too Faced - Rich & Dazzling High-Shine Sparkling Lip Gloss,True,False,False,False,21.0,0.0,2170033,Standard,,18,0
Bobbi Brown,lip-gloss,Bobbi Brown - High Shimmer Lip Gloss,False,False,False,False,29.0,0.0,1482538,Standard,,32,0
INC.redible,lip-gloss,INC.redible - Baddie Rollin' It Back Rainbow Rollerball Lip Gloss,False,False,False,True,10.0,0.0,2230498,Standard,,8,0
FENTY BEAUTY by Rihanna,lip-gloss,FENTY BEAUTY by Rihanna - Summer Daze & Summer Nights Iridescent Lip Luminizer Trios,True,False,False,True,32.0,0.0,2067841,Standard,,32,0
DOMINIQUE COSMETICS,lip-gloss,DOMINIQUE COSMETICS - Lemonade Lip Gloss,False,False,False,True,17.0,0.0,2130169,Standard,,13,0
tarte,lip-gloss,tarte - Sea complexion vault,True,False,True,False,140.0,0.0,2179281,Standard,$184.00,1,0
BECCA,lip-gloss,BECCA - Glow Lip Gloss - Collector’s Edition,True,False,False,False,22.0,0.0,2222800,Standard,,2,0
KEVYN AUCOIN,lip-gloss,KEVYN AUCOIN - Molten Liquid Lipstick,False,False,False,False,30.0,0.0,2088060,Standard,,13,0
Too Faced,lip-gloss,Too Faced - Sweet Peach Creamy Peach Oil Lip Gloss,False,False,False,False,20.0,0.0,1894393,Standard,,133,0
GLAMGLOW,lip-gloss,GLAMGLOW - PLUMPRAGEOUS™ Gloss Lip Treatment,False,False,False,True,24.0,17.0,1771450,Standard,,1,1
Smashbox,lip-gloss,Smashbox - Gloss Angeles Extra Shine Lip Gloss,False,False,False,False,19.0,0.0,2172203,Standard,,1,0
INC.redible,lip-gloss,INC.redible - Roller Baby Lip Gloss,False,False,False,False,10.0,0.0,2200624,Standard,,13,0
tarte,lip-gloss,tarte - Tarteist™ Glossy Lip Paint,False,False,False,False,20.0,0.0,1787159,Standard,,55,0
stila,lip-gloss,stila - Beauty Boss Lip Gloss,False,False,False,False,15.0,0.0,2215762,Standard,,12,0
Christian Louboutin,lip-gloss,Christian Louboutin - Loubilaque Lip Lacquer,False,False,True,False,85.0,0.0,1842269,Standard,,8,0
MAKE UP FOR EVER,lip-gloss,MAKE UP FOR EVER - Lip Fever: Passion Pink Lip Collection,True,False,False,True,24.0,9.6,1779933,Standard,,1,1
Lancôme,lip-gloss,Lancôme - L'ABSOLU Gloss,False,False,False,False,25.0,0.0,2045698,Standard,,6,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Colorful Gloss Balm Lip Honeys,False,False,False,True,8.0,0.0,2061711,Standard,,22,0
rms beauty,lip-gloss,rms beauty - Lip Shine,False,False,True,False,25.0,0.0,1902527,Standard,,7,0
STELLAR,lip-gloss,STELLAR - Limited Edition Starlust Lipgloss Trio,True,False,False,True,28.0,19.5,2144822,Standard,$60.00,7,1
Jouer Cosmetics,lip-gloss,Jouer Cosmetics - High Pigment Pearl Lip Gloss,False,False,False,False,17.0,0.0,2225613,Standard,,3,0
Charlotte Tilbury,lip-gloss,Charlotte Tilbury - Latex Love Long-Lasting Lip Gloss,True,False,False,False,34.0,0.0,2191393,Standard,,14,0
Bite Beauty,lip-gloss,Bite Beauty - Prismatic Pearl Crème Lip Gloss,True,False,False,True,22.0,0.0,1870161,Standard,,89,0
Artist Couture,lip-gloss,Artist Couture - Diamond Lip Tease Lip Gloss,False,False,False,True,18.0,0.0,2195972,Standard,,7,0
Givenchy,lip-gloss,Givenchy - Gloss Interdit Vinyl,False,False,False,False,30.0,0.0,2051258,Standard,,10,0
tarte,lip-gloss,tarte - Pink Sands H2O Lip Gloss - Sea Collection,True,False,False,True,19.0,0.0,2217263,Standard,,3,0
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Rouge Smooth Shine Lip Crayon,False,False,False,True,12.0,0.0,2061190,Standard,,10,0
Lancôme,lip-gloss,Lancôme - L'ABSOLU Gloss – Rosy Plump,False,False,False,False,25.0,0.0,2045649,Standard,,4,0
STELLAR,lip-gloss,STELLAR - Starlust Holographic Lipgloss,False,False,False,False,22.0,0.0,2053114,Standard,,5,0
Christian Louboutin,lip-gloss,"Christian Louboutin - Loubibelle, Lip Beauty Oil",False,False,True,False,70.0,0.0,2058204,Standard,,2,0
Pretty Vulgar,lip-gloss,Pretty Vulgar - Poisonous Pout Plumping Lipgloss,False,False,False,True,22.0,0.0,1950070,Standard,,5,0
Christian Louboutin,lip-gloss,Christian Louboutin - Loubilaque Lip Gloss,False,False,True,False,85.0,0.0,2111243,Standard,,2,0
tarte,lip-gloss,tarte - Tarteist™ PRO Remix Lipgloss,True,False,False,False,20.0,0.0,2178754,Standard,,1,0
Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored With a Twist - 3-piece Enamored Hi-Shine Gloss Lip Lacquer Collection,True,False,True,False,54.0,0.0,1928803,Standard,$94.00,1,0
Natasha Denona,lip-gloss,Natasha Denona - Lip Glaze,False,False,False,False,22.0,0.0,1909928,Standard,,6,0
Shiseido,lip-gloss,Shiseido - Crystal Gel Gloss,False,False,False,False,22.0,0.0,2135648,Standard,,1,0
INC.redible,lip-gloss,INC.redible - Girl King Lip Strobe,False,False,True,False,13.0,0.0,2186039,Standard,,1,0
Sephora Favorites,lip-gloss,Sephora Favorites - Give Me Some Nude Lip,True,False,False,True,28.0,0.0,1944206,Standard,$70.00,1,0
Shiseido,lip-gloss,Shiseido - Lacquer Ink Lip Shine,False,False,False,False,26.0,0.0,2135853,Standard,,10,0
Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored (With Pride) Dazzling Lip Lacquer Lipgloss,True,False,False,False,28.0,0.0,2207728,Standard,,2,0
Too Faced,lip-gloss,Too Faced - Melted Gold Liquified Lip Gloss,False,False,False,False,21.0,0.0,2029908,Standard,,15,0
Ciaté London,lip-gloss,Ciaté London - Patent Pout™ Lip Lacquer,False,False,False,True,18.0,9.0,1662303,Standard,,4,1
SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Sephora Collection Neon Lipgloss,True,False,True,True,10.0,0.0,2118180,Standard,,2,0
Benefit Cosmetics,lip-gloss,Benefit Cosmetics - Punch Pop! Liquid Lip Color,False,False,False,False,18.0,0.0,1963446,Standard,,7,0
INC.redible,lip-gloss,INC.redible - Glittergasm Lip Topper,False,False,True,False,13.0,0.0,2185981,Standard,,1,0
Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored Dazzling Gloss Lip Lacquer – Glam Rock Collection,True,True,False,False,28.0,0.0,2257665,Standard,,1,0
Giorgio Armani Beauty,liquid-lipstick,Giorgio Armani Beauty - Lip Maestro,False,False,False,False,38.0,0.0,1664267,Standard,,220,0
Kat Von D,liquid-lipstick,Kat Von D - Everlasting Liquid Lipstick,False,False,False,True,20.0,0.0,1890623,Standard,,2903,0
SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - Cream Lip Stain Liquid Lipstick,False,False,False,True,14.0,0.0,1296060,Standard,,1854,0
Yves Saint Laurent,liquid-lipstick,Yves Saint Laurent - Vinyl Cream Lip Stain,False,False,False,False,37.0,0.0,1858042,Standard,,108,0
FENTY BEAUTY by Rihanna,liquid-lipstick,FENTY BEAUTY by Rihanna - Stunna Lip Paint Longwear Fluid Lip Color,False,False,False,True,24.0,0.0,2173714,Standard,,851,0
